Annee,DateRap,JA,Comb,iLat,iLon,INT,Domaine,Rgn_ecolo,Dates,Month,Numero
2007,09/05/2007 11:05,2,D1,45.50469971,-71.08470154,298,3,3d,09/05/2007,09-May-07,127
2007,09/05/2007 12:39,1,C2,47.36059952,-75.39810181,5050,4,4c,09/05/2007,09-May-07,128
2007,09/05/2007 12:39,2,C2,47.36059952,-75.39810181,5558,4,4c,09/05/2007,09-May-07,128
2007,09/05/2007 12:39,3,C2,47.36059952,-75.39810181,4508,4,4c,09/05/2007,09-May-07,128
2007,09/05/2007 12:39,4,C2,47.36059952,-75.39810181,3713,4,4c,09/05/2007,09-May-07,128
2007,09/05/2007 12:58,1,D1,46.32580185,-74.24890137,520,3,3c,09/05/2007,09-May-07,129
2007,09/05/2007 12:58,2,D1,46.32580185,-74.24890137,386,3,3c,09/05/2007,09-May-07,129
2007,09/05/2007 12:58,3,D1,46.32580185,-74.24890137,164,3,3c,09/05/2007,09-May-07,129
2007,08/05/2007 13:02,1,D1,46.59059906,-72.88420105,691,3,3c,08/05/2007,08-May-07,130
2007,08/05/2007 19:43,0,D1,46.30059814,-73.41030121,691,3,3c,08/05/2007,08-May-07,131
2007,09/05/2007 13:00,1,C3,48.93389893,-73.18309784,0,5,5d,09/05/2007,09-May-07,132
2007,09/05/2007 13:00,2,C3,48.93389893,-73.18309784,6,5,5d,09/05/2007,09-May-07,132
2007,09/05/2007 13:23,1,D1,46.81029892,-71.53079987,496,2,2b,09/05/2007,09-May-07,133
2007,09/05/2007 14:38,1,O1A,48.73529816,-77.80889893,1722,5,5a,09/05/2007,09-May-07,134
2007,09/05/2007 14:38,2,O1A,48.73529816,-77.80889893,1395,5,5a,09/05/2007,09-May-07,134
2007,09/05/2007 14:38,3,O1A,48.73529816,-77.80889893,779,5,5a,09/05/2007,09-May-07,134
2007,09/05/2007 14:10,1,M1,48.68830109,-71.45110321,2219,4,4e,09/05/2007,09-May-07,135
2007,09/05/2007 14:10,2,M1,48.68830109,-71.45110321,1136,4,4e,09/05/2007,09-May-07,135
2007,10/05/2007 11:50,1,M1,46.30780029,-72.66940308,1327,2,2b,10/05/2007,10-May-07,136
2007,07/05/2007 19:56,1,O1A,48.58440018,-64.31169891,,4,4g,07/05/2007,07-May-07,137
2007,10/05/2007 1:37,1,D1,46.16669846,-74.57440186,628,3,3b,10/05/2007,10-May-07,138
2007,10/05/2007 11:12,1,M1,45.52719879,-73.98329926,4080,1,1a,10/05/2007,10-May-07,139
2007,10/05/2007 11:12,2,M1,45.52719879,-73.98329926,890,1,1a,10/05/2007,10-May-07,139
2007,10/05/2007 14:04,1,C2,49.60419846,-74.83889771,246,6,6c,10/05/2007,10-May-07,140
2007,10/05/2007 14:04,2,C2,49.60419846,-74.83889771,332,6,6c,10/05/2007,10-May-07,140
2007,10/05/2007 14:04,3,C2,49.60419846,-74.83889771,201,6,6c,10/05/2007,10-May-07,140
2007,10/05/2007 14:04,4,C2,49.60419846,-74.83889771,1258,6,6c,10/05/2007,10-May-07,140
2007,10/05/2007 12:49,1,D1,45.97969818,-73.26860046,336,2,2b,10/05/2007,10-May-07,141
2007,10/05/2007 12:49,2,D1,45.97969818,-73.26860046,204,2,2b,10/05/2007,10-May-07,141
2007,10/05/2007 13:00,1,M1,48.57749939,-71.62329865,710,4,4e,10/05/2007,10-May-07,142
2007,10/05/2007 13:00,2,M1,48.57749939,-71.62329865,1893,4,4e,10/05/2007,10-May-07,142
2007,10/05/2007 12:25,1,D1,45.14559937,-72.62329865,287,2,2c,10/05/2007,10-May-07,143
2007,07/05/2007 15:20,1,M1,45.68030167,-71.05889893,707,3,3d,07/05/2007,07-May-07,144
2007,10/05/2007 15:28,1,M1,48.39110184,-64.60970306,163,4,4g,10/05/2007,10-May-07,145
2007,10/05/2007 18:11,1,M1,48.2635994,-67.23110199,252,4,4f,10/05/2007,10-May-07,146
2007,10/05/2007 19:20,1,D1,46.3246994,-75.53140259,811,3,3b,10/05/2007,10-May-07,147
2007,10/05/2007 19:20,2,D1,46.3246994,-75.53140259,264,3,3b,10/05/2007,10-May-07,147
2007,06/05/2007 15:33,1,O1A,48.9455986,-72.26499939,494,4,4e,06/05/2007,06-May-07,148
2007,10/05/2007 23:00,0,C2,48.92029953,-74.34559631,373,6,6e,10/05/2007,10-May-07,149
2007,09/05/2007 21:11,1,D1,45.96440125,-73.79579926,449,3,3c,09/05/2007,09-May-07,150
2007,09/05/2007 21:11,2,D1,45.96440125,-73.79579926,628,3,3c,09/05/2007,09-May-07,150
2007,09/05/2007 21:11,3,D1,45.96440125,-73.79579926,145,3,3c,09/05/2007,09-May-07,150
2007,06/05/2007 12:27,1,M1,46.69110107,-72.72109985,597,2,2b,06/05/2007,06-May-07,151
2007,08/05/2007 10:09,1,M1,46.09970093,-74.31390381,5327,3,3c,08/05/2007,08-May-07,152
2007,08/05/2007 10:09,2,M1,46.09970093,-74.31390381,2560,3,3c,08/05/2007,08-May-07,152
2007,08/05/2007 10:09,3,M1,46.09970093,-74.31390381,4069,3,3c,08/05/2007,08-May-07,152
2007,08/05/2007 10:09,4,M1,46.09970093,-74.31390381,890,3,3c,08/05/2007,08-May-07,152
2007,11/05/2007 16:24,1,C5,46.32749939,-78.70829773,0,3,3a,11/05/2007,11-May-07,153
2007,11/05/2007 16:24,2,C5,46.32749939,-78.70829773,2,3,3a,11/05/2007,11-May-07,153
2007,11/05/2007 16:24,3,C5,46.32749939,-78.70829773,38,3,3a,11/05/2007,11-May-07,153
2007,11/05/2007 17:10,1,M1,45.7942009,-73.91280365,890,1,1a,11/05/2007,11-May-07,154
2007,11/05/2007 17:10,2,M1,45.7942009,-73.91280365,926,1,1a,11/05/2007,11-May-07,154
2007,11/05/2007 17:10,3,M1,45.7942009,-73.91280365,4206,1,1a,11/05/2007,11-May-07,154
2007,11/05/2007 16:19,1,D1,46.14110184,-73.44940186,204,2,2b,11/05/2007,11-May-07,155
2007,11/05/2007 21:33,1,D1,48.1330986,-77.75920105,580,5,5a,11/05/2007,11-May-07,156
2007,11/05/2007 21:40,1,D1,45.64189911,-75.78970337,244,2,2a,11/05/2007,11-May-07,157
2007,11/05/2007 21:40,2,D1,45.64189911,-75.78970337,293,2,2a,11/05/2007,11-May-07,157
2007,11/05/2007 21:40,3,D1,45.64189911,-75.78970337,325,2,2a,11/05/2007,11-May-07,157
2007,12/05/2007 1:39,1,C5,45.66529846,-74.7960968,89,2,2a,12/05/2007,12-May-07,158
2007,12/05/2007 1:39,2,C5,45.66529846,-74.7960968,114,2,2a,12/05/2007,12-May-07,158
2007,12/05/2007 9:15,1,O1A,45.97439957,-74.91860199,636,3,3b,12/05/2007,12-May-07,159
2007,12/05/2007 9:15,2,O1A,45.97439957,-74.91860199,1235,3,3b,12/05/2007,12-May-07,159
2007,12/05/2007 14:27,1,D1,46.64640045,-75.84999847,244,3,3b,12/05/2007,12-May-07,160
2007,12/05/2007 14:27,2,D1,46.64640045,-75.84999847,672,3,3b,12/05/2007,12-May-07,160
2007,12/05/2007 15:57,1,M1,46.01890182,-74.1917038,571,3,3c,12/05/2007,12-May-07,161
2007,12/05/2007 15:57,2,M1,46.01890182,-74.1917038,2294,3,3c,12/05/2007,12-May-07,161
2007,12/05/2007 14:22,1,D1,46.55220032,-72.45030212,316,2,2b,12/05/2007,12-May-07,162
2007,12/05/2007 14:22,2,D1,46.55220032,-72.45030212,761,2,2b,12/05/2007,12-May-07,162
2007,12/05/2007 17:52,1,D1,46.0746994,-74.45330048,149,3,3c,12/05/2007,12-May-07,163
2007,12/05/2007 17:52,2,D1,46.0746994,-74.45330048,630,3,3c,12/05/2007,12-May-07,163
2007,12/05/2007 14:36,1,M1,46.38190079,-73.24500275,1155,3,3c,12/05/2007,12-May-07,164
2007,12/05/2007 18:10,1,M1,46.15719986,-73.99749756,926,3,3c,12/05/2007,12-May-07,165
2007,12/05/2007 18:10,2,M1,46.15719986,-73.99749756,4202,3,3c,12/05/2007,12-May-07,165
2007,12/05/2007 18:10,3,M1,46.15719986,-73.99749756,6129,3,3c,12/05/2007,12-May-07,165
2007,07/05/2007 15:41,1,M1,46.00469971,-74.18669891,1659,3,3c,07/05/2007,07-May-07,166
2007,07/05/2007 15:41,2,M1,46.00469971,-74.18669891,2778,3,3c,07/05/2007,07-May-07,166
2007,07/05/2007 15:41,3,M1,46.00469971,-74.18669891,1519,3,3c,07/05/2007,07-May-07,166
2007,07/05/2007 15:41,4,M1,46.00469971,-74.18669891,2163,3,3c,07/05/2007,07-May-07,166
2007,07/05/2007 15:41,5,M1,46.00469971,-74.18669891,549,3,3c,07/05/2007,07-May-07,166
2007,07/05/2007 15:41,6,M1,46.00469971,-74.18669891,571,3,3c,07/05/2007,07-May-07,166
2007,07/05/2007 15:41,7,M1,46.00469971,-74.18669891,2294,3,3c,07/05/2007,07-May-07,166
2007,07/05/2007 15:41,8,M1,46.00469971,-74.18669891,3455,3,3c,07/05/2007,07-May-07,166
2007,12/05/2007 15:41,1,M1,46.00360107,-74.18669891,571,3,3c,12/05/2007,12-May-07,167
2007,12/05/2007 15:41,2,M1,46.00360107,-74.18669891,2294,3,3c,12/05/2007,12-May-07,167
2007,12/05/2007 15:41,3,M1,46.00360107,-74.18669891,3455,3,3c,12/05/2007,12-May-07,167
2007,13/05/2007 7:06,1,D1,48.22169876,-78.38970184,840,5,5a,13/05/2007,13-May-07,168
2007,08/05/2007 15:52,1,D1,46.18830109,-74.47419739,829,3,3b,08/05/2007,08-May-07,169
2007,08/05/2007 15:52,2,D1,46.18830109,-74.47419739,449,3,3b,08/05/2007,08-May-07,169
2007,08/05/2007 15:52,3,D1,46.18830109,-74.47419739,628,3,3b,08/05/2007,08-May-07,169
2007,08/05/2007 15:52,4,D1,46.18830109,-74.47419739,145,3,3b,08/05/2007,08-May-07,169
2007,08/05/2007 15:52,5,D1,46.18830109,-74.47419739,149,3,3b,08/05/2007,08-May-07,169
2007,08/05/2007 15:52,6,D1,46.18830109,-74.47419739,630,3,3b,08/05/2007,08-May-07,169
2007,12/05/2007 18:24,1,D1,46.19829941,-73.49749756,197,3,3c,12/05/2007,12-May-07,170
2007,13/05/2007 13:41,1,M1,45.75920105,-74.16560364,2299,3,3c,13/05/2007,13-May-07,171
2007,13/05/2007 13:41,2,M1,45.75920105,-74.16560364,3457,3,3c,13/05/2007,13-May-07,171
2007,13/05/2007 13:41,3,M1,45.75920105,-74.16560364,0,3,3c,13/05/2007,13-May-07,171
2007,11/05/2007 18:53,1,D1,46.54970169,-73.24359894,273,3,3c,11/05/2007,11-May-07,172
2007,13/05/2007 13:54,1,D1,48.10419846,-77.91919708,501,5,5a,13/05/2007,13-May-07,173
2007,13/05/2007 13:54,2,D1,48.10419846,-77.91919708,1997,5,5a,13/05/2007,13-May-07,173
2007,13/05/2007 15:23,1,D1,45.75830078,-74.26779938,630,3,3c,13/05/2007,13-May-07,175
2007,13/05/2007 15:23,2,D1,45.75830078,-74.26779938,881,3,3c,13/05/2007,13-May-07,175
2007,13/05/2007 15:23,3,D1,45.75830078,-74.26779938,0,3,3c,13/05/2007,13-May-07,175
2007,13/05/2007 14:33,1,C5,45.54779816,-75.91419983,114,2,2a,13/05/2007,13-May-07,176
2007,13/05/2007 14:33,2,C5,45.54779816,-75.91419983,517,2,2a,13/05/2007,13-May-07,176
2007,13/05/2007 14:49,1,C2,48.55329895,-71.62329865,10905,4,4e,13/05/2007,13-May-07,177
2007,13/05/2007 14:49,2,C2,48.55329895,-71.62329865,4316,4,4e,13/05/2007,13-May-07,177
2007,13/05/2007 14:28,1,D1,45.28609848,-72.26439667,447,2,2c,13/05/2007,13-May-07,178
2007,13/05/2007 14:28,2,D1,45.28609848,-72.26439667,380,2,2c,13/05/2007,13-May-07,178
2007,13/05/2007 14:28,3,D1,45.28609848,-72.26439667,0,2,2c,13/05/2007,13-May-07,178
2007,13/05/2007 15:10,1,M1,46.78969955,-71.52030182,1072,2,2b,13/05/2007,13-May-07,179
2007,13/05/2007 15:10,2,M1,46.78969955,-71.52030182,1648,2,2b,13/05/2007,13-May-07,179
2007,13/05/2007 15:10,3,M1,46.78969955,-71.52030182,120,2,2b,13/05/2007,13-May-07,179
2007,13/05/2007 16:30,1,D1,45.98059845,-74.18920135,630,3,3c,13/05/2007,13-May-07,180
2007,13/05/2007 16:30,2,D1,45.98059845,-74.18920135,881,3,3c,13/05/2007,13-May-07,180
2007,13/05/2007 17:42,1,C5,46.28779984,-76.35030365,484,3,3a,13/05/2007,13-May-07,181
2007,13/05/2007 17:42,2,C5,46.28779984,-76.35030365,953,3,3a,13/05/2007,13-May-07,181
2007,13/05/2007 17:42,3,C5,46.28779984,-76.35030365,0,3,3a,13/05/2007,13-May-07,181
2007,13/05/2007 14:48,1,M1,46.18109894,-74.0483017,2294,3,3c,13/05/2007,13-May-07,182
2007,13/05/2007 14:48,2,M1,46.18109894,-74.0483017,3455,3,3c,13/05/2007,13-May-07,182
2007,13/05/2007 19:28,1,D1,45.95640182,-74.52140045,630,3,3c,13/05/2007,13-May-07,183
2007,13/05/2007 19:28,2,D1,45.95640182,-74.52140045,881,3,3c,13/05/2007,13-May-07,183
2007,13/05/2007 17:00,1,M1,45.81940079,-76.19830322,1212,2,2a,13/05/2007,13-May-07,184
2007,13/05/2007 17:00,2,M1,45.81940079,-76.19830322,2520,2,2a,13/05/2007,13-May-07,184
2007,13/05/2007 16:09,1,M1,46.42499924,-72.48310089,5036,2,2b,13/05/2007,13-May-07,185
2007,13/05/2007 16:09,2,M1,46.42499924,-72.48310089,3376,2,2b,13/05/2007,13-May-07,185
2007,13/05/2007 17:35,1,D1,47.37670135,-79.52639771,492,4,4a,13/05/2007,13-May-07,186
2007,13/05/2007 17:35,2,D1,47.37670135,-79.52639771,269,4,4a,13/05/2007,13-May-07,186
2007,13/05/2007 20:05,1,C5,45.75920105,-74.09970093,442,3,3c,13/05/2007,13-May-07,187
2007,13/05/2007 20:05,2,C5,45.75920105,-74.09970093,874,3,3c,13/05/2007,13-May-07,187
2007,14/05/2007 11:48,1,M1,46.09859848,-76.05750275,7175,2,2a,14/05/2007,14-May-07,188
2007,14/05/2007 11:48,2,M1,46.09859848,-76.05750275,0,2,2a,14/05/2007,14-May-07,188
2007,12/05/2007 19:12,1,D1,46.96640015,-71.36530304,141,4,4d,12/05/2007,12-May-07,189
2007,12/05/2007 19:12,2,D1,46.96640015,-71.36530304,316,4,4d,12/05/2007,12-May-07,189
2007,14/05/2007 13:50,1,M1,45.95000076,-75.76750183,2520,2,2a,14/05/2007,14-May-07,190
2007,14/05/2007 13:50,2,M1,45.95000076,-75.76750183,10,2,2a,14/05/2007,14-May-07,190
2007,14/05/2007 13:11,1,BR,50.40810013,-73.91390228,,6,6f,14/05/2007,14-May-07,191
2007,14/05/2007 13:11,2,BR,50.40810013,-73.91390228,,6,6f,14/05/2007,14-May-07,191
2007,14/05/2007 13:08,1,C3,48.46080017,-78.39779663,27310,5,5a,14/05/2007,14-May-07,192
2007,14/05/2007 13:08,2,C3,48.46080017,-78.39779663,1,5,5a,14/05/2007,14-May-07,192
2007,14/05/2007 13:33,1,C2,48.22969818,-76.44999695,23245,5,5b,14/05/2007,14-May-07,193
2007,14/05/2007 13:33,2,C2,48.22969818,-76.44999695,56,5,5b,14/05/2007,14-May-07,193
2007,14/05/2007 13:33,3,C2,48.22969818,-76.44999695,501,5,5b,14/05/2007,14-May-07,193
2007,14/05/2007 13:33,4,C2,48.22969818,-76.44999695,4324,5,5b,14/05/2007,14-May-07,193
2007,14/05/2007 13:33,5,C2,48.22969818,-76.44999695,11652,5,5b,14/05/2007,14-May-07,193
2007,14/05/2007 13:33,6,C2,48.22969818,-76.44999695,3607,5,5b,14/05/2007,14-May-07,193
2007,14/05/2007 13:33,7,C2,48.22969818,-76.44999695,136,5,5b,14/05/2007,14-May-07,193
2007,14/05/2007 13:33,8,C2,48.22969818,-76.44999695,491,5,5b,14/05/2007,14-May-07,193
2007,14/05/2007 13:33,9,C2,48.22969818,-76.44999695,9897,5,5b,14/05/2007,14-May-07,193
2007,14/05/2007 13:33,10,C2,48.22969818,-76.44999695,14139,5,5b,14/05/2007,14-May-07,193
2007,14/05/2007 13:33,11,C2,48.22969818,-76.44999695,27649,5,5b,14/05/2007,14-May-07,193
2007,14/05/2007 13:33,12,C2,48.22969818,-76.44999695,16041,5,5b,14/05/2007,14-May-07,193
2007,14/05/2007 13:33,13,C2,48.22969818,-76.44999695,10547,5,5b,14/05/2007,14-May-07,193
2007,14/05/2007 13:03,1,M1,46.98059845,-71.36530304,2422,4,4d,14/05/2007,14-May-07,194
2007,14/05/2007 12:10,1,C2,50.31219864,-64.49310303,,6,6m,14/05/2007,14-May-07,195
2007,14/05/2007 15:22,1,M1,46.05500031,-76.37529755,6468,3,3a,14/05/2007,14-May-07,196
2007,14/05/2007 15:22,2,M1,46.05500031,-76.37529755,0,3,3a,14/05/2007,14-May-07,196
2007,14/05/2007 15:22,3,M1,46.05500031,-76.37529755,0,3,3a,14/05/2007,14-May-07,196
2007,14/05/2007 15:22,4,M1,46.05500031,-76.37529755,30,3,3a,14/05/2007,14-May-07,196
2007,14/05/2007 15:22,5,M1,46.05500031,-76.37529755,112,3,3a,14/05/2007,14-May-07,196
2007,14/05/2007 15:22,6,M1,46.05500031,-76.37529755,1319,3,3a,14/05/2007,14-May-07,196
2007,14/05/2007 15:22,7,M1,46.05500031,-76.37529755,711,3,3a,14/05/2007,14-May-07,196
2007,14/05/2007 15:05,1,M1,46.01440048,-75.87000275,7177,2,2a,14/05/2007,14-May-07,197
2007,14/05/2007 16:20,1,D1,46.65639877,-73.97000122,879,3,3c,14/05/2007,14-May-07,198
2007,14/05/2007 16:20,2,D1,46.65639877,-73.97000122,0,3,3c,14/05/2007,14-May-07,198
2007,14/05/2007 16:20,3,D1,46.65639877,-73.97000122,3,3,3c,14/05/2007,14-May-07,198
2007,14/05/2007 14:47,1,O1A,45.6446991,-72.48970032,595,2,2b,14/05/2007,14-May-07,199
2007,14/05/2007 15:02,1,O1A,45.45360184,-72.52829742,877,2,2c,14/05/2007,14-May-07,200
2007,14/05/2007 14:40,1,O1A,48.20809937,-69.97309875,815,4,4d,14/05/2007,14-May-07,201
2007,14/05/2007 14:40,2,O1A,48.20809937,-69.97309875,2,4,4d,14/05/2007,14-May-07,201
2007,14/05/2007 18:40,1,M1,46.72689819,-70.63670349,769,3,3d,14/05/2007,14-May-07,202
2007,08/05/2007 15:16,1,D1,45.94390106,-74.09809875,829,3,3c,08/05/2007,08-May-07,203
2007,08/05/2007 15:16,2,D1,45.94390106,-74.09809875,449,3,3c,08/05/2007,08-May-07,203
2007,08/05/2007 15:16,3,D1,45.94390106,-74.09809875,628,3,3c,08/05/2007,08-May-07,203
2007,08/05/2007 15:16,4,D1,45.94390106,-74.09809875,145,3,3c,08/05/2007,08-May-07,203
2007,08/05/2007 15:16,5,D1,45.94390106,-74.09809875,149,3,3c,08/05/2007,08-May-07,203
2007,08/05/2007 15:16,6,D1,45.94390106,-74.09809875,630,3,3c,08/05/2007,08-May-07,203
2007,08/05/2007 15:16,7,D1,45.94390106,-74.09809875,881,3,3c,08/05/2007,08-May-07,203
2007,08/05/2007 15:16,8,D1,45.94390106,-74.09809875,0,3,3c,08/05/2007,08-May-07,203
2007,23/04/2007 19:54,1,C6,45.3185997,-72.31030273,614,2,2c,23/04/2007,23-Apr-07,204
2007,14/05/2007 18:36,1,D1,45.83330154,-72.74500275,255,2,2b,14/05/2007,14-May-07,205
2007,14/05/2007 18:39,1,M1,47.22000122,-70.26580048,1027,2,2b,14/05/2007,14-May-07,206
2007,06/05/2007 13:07,1,D1,45.86780167,-73.96920013,184,3,3c,06/05/2007,06-May-07,207
2007,06/05/2007 13:07,2,D1,45.86780167,-73.96920013,569,3,3c,06/05/2007,06-May-07,207
2007,14/05/2007 19:30,1,M1,45.99580002,-73.32170105,1659,2,2b,14/05/2007,14-May-07,208
2007,13/05/2007 11:42,1,C5,46.00109863,-73.41280365,75,2,2b,13/05/2007,13-May-07,210
2007,16/05/2007 9:14,1,C2,46.37939835,-72.12889862,0,2,2b,16/05/2007,16-May-07,211
2007,12/05/2007 16:10,1,O1A,47.06029892,-71.19059753,462,5,5e,12/05/2007,12-May-07,212
2007,17/05/2007 18:22,1,M1,48.05419922,-79.26609802,932,4,4a,17/05/2007,17-May-07,214
2007,17/05/2007 18:22,2,M1,48.05419922,-79.26609802,11952,4,4a,17/05/2007,17-May-07,214
2007,17/05/2007 18:25,1,D1,48.08330154,-79.25140381,162,4,4a,17/05/2007,17-May-07,215
2007,17/05/2007 18:25,2,D1,48.08330154,-79.25140381,1808,4,4a,17/05/2007,17-May-07,215
2007,17/05/2007 18:42,1,M1,48.08330154,-79.18419647,932,4,4a,17/05/2007,17-May-07,216
2007,17/05/2007 18:42,2,M1,48.08330154,-79.18419647,11952,4,4a,17/05/2007,17-May-07,216
2007,18/05/2007 11:56,1,D1,48.28609848,-72.06060028,179,5,5d,18/05/2007,18-May-07,217
2007,18/05/2007 11:56,2,D1,48.28609848,-72.06060028,213,5,5d,18/05/2007,18-May-07,217
2007,18/05/2007 12:35,1,M1,49.02080154,-72.33860016,,4,4e,18/05/2007,18-May-07,218
2007,18/05/2007 12:35,2,M1,49.02080154,-72.33860016,,4,4e,18/05/2007,18-May-07,218
2007,18/05/2007 12:57,1,C2,50.98970032,-75.28780365,12186,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,2,C2,50.98970032,-75.28780365,1349,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,3,C2,50.98970032,-75.28780365,1072,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,4,C2,50.98970032,-75.28780365,3172,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,5,C2,50.98970032,-75.28780365,2676,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,6,C2,50.98970032,-75.28780365,7102,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,7,C2,50.98970032,-75.28780365,13164,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,8,C2,50.98970032,-75.28780365,13264,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,9,C2,50.98970032,-75.28780365,13334,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,10,C2,50.98970032,-75.28780365,5228,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,11,C2,50.98970032,-75.28780365,0,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,12,C2,50.98970032,-75.28780365,337,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,13,C2,50.98970032,-75.28780365,993,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,14,C2,50.98970032,-75.28780365,4092,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,15,C2,50.98970032,-75.28780365,11196,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,16,C2,50.98970032,-75.28780365,12668,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 12:57,17,C2,50.98970032,-75.28780365,17294,6,6d,18/05/2007,18-May-07,219
2007,18/05/2007 14:50,1,M1,48.1446991,-77.8707962,2920,5,5a,18/05/2007,18-May-07,220
2007,18/05/2007 16:16,1,C2,49.0243988,-72.24469757,,4,4e,18/05/2007,18-May-07,221
2007,18/05/2007 16:16,2,C2,49.0243988,-72.24469757,,4,4e,18/05/2007,18-May-07,221
2007,18/05/2007 18:49,1,C2,50.29859924,-75.48470306,22026,6,6d,18/05/2007,18-May-07,222
2007,18/05/2007 18:49,2,C2,50.29859924,-75.48470306,1054,6,6d,18/05/2007,18-May-07,222
2007,18/05/2007 18:49,3,C2,50.29859924,-75.48470306,1334,6,6d,18/05/2007,18-May-07,222
2007,18/05/2007 18:49,4,C2,50.29859924,-75.48470306,2279,6,6d,18/05/2007,18-May-07,222
2007,18/05/2007 18:49,5,C2,50.29859924,-75.48470306,2807,6,6d,18/05/2007,18-May-07,222
2007,18/05/2007 18:49,6,C2,50.29859924,-75.48470306,19336,6,6d,18/05/2007,18-May-07,222
2007,18/05/2007 18:49,7,C2,50.29859924,-75.48470306,20975,6,6d,18/05/2007,18-May-07,222
2007,18/05/2007 18:40,1,M1,48.2378006,-79.47170258,16437,5,5a,18/05/2007,18-May-07,223
2007,18/05/2007 18:40,2,M1,48.2378006,-79.47170258,2785,5,5a,18/05/2007,18-May-07,223
2007,18/05/2007 19:35,1,C2,48.46889877,-76.77110291,11652,5,5b,18/05/2007,18-May-07,224
2007,18/05/2007 19:35,2,C2,48.46889877,-76.77110291,3606,5,5b,18/05/2007,18-May-07,224
2007,18/05/2007 19:35,3,C2,48.46889877,-76.77110291,136,5,5b,18/05/2007,18-May-07,224
2007,18/05/2007 19:35,4,C2,48.46889877,-76.77110291,491,5,5b,18/05/2007,18-May-07,224
2007,18/05/2007 10:30,1,O1A,48.9294014,-72.49189758,,4,4e,18/05/2007,18-May-07,225
2007,18/05/2007 19:45,1,C2,49.10219955,-72.59529877,,4,4e,18/05/2007,18-May-07,226
2007,19/05/2007 13:21,1,D1,48.10860062,-79.15190125,336,4,4a,19/05/2007,19-May-07,227
2007,19/05/2007 17:14,1,C2,49.17499924,-72.61440277,757,5,5d,19/05/2007,19-May-07,228
2007,19/05/2007 17:14,2,C2,49.17499924,-72.61440277,123,5,5d,19/05/2007,19-May-07,228
2007,19/05/2007 16:03,1,O1A,47.59329987,-70.44139862,307,4,4d,19/05/2007,19-May-07,229
2007,21/05/2007 14:18,1,M1,48.97809982,-71.80329895,232,5,5d,21/05/2007,21-May-07,230
2007,21/05/2007 14:18,2,M1,48.97809982,-71.80329895,384,5,5d,21/05/2007,21-May-07,230
2007,21/05/2007 14:30,1,D1,48.78530121,-79.18720245,34,5,5a,21/05/2007,21-May-07,231
2007,21/05/2007 14:30,2,D1,48.78530121,-79.18720245,530,5,5a,21/05/2007,21-May-07,231
2007,21/05/2007 17:38,1,M1,46.9007988,-71.62059784,11,4,4d,21/05/2007,21-May-07,232
2007,22/05/2007 10:28,1,C2,49.97359848,-69.87329865,2403,6,6h,22/05/2007,22-May-07,233
2007,21/05/2007 19:16,1,O1A,46.17750168,-70.60690308,4,3,3d,21/05/2007,21-May-07,234
2007,22/05/2007 11:50,1,D1,48.50999832,-72.25749969,235,4,4e,22/05/2007,22-May-07,235
2007,21/05/2007 16:15,1,M1,48.34970093,-71.32939911,180,4,4e,21/05/2007,21-May-07,236
2007,22/05/2007 14:15,1,M1,47.01190186,-79.10610199,4020,3,3a,22/05/2007,22-May-07,237
2007,22/05/2007 16:15,1,D1,46.75559998,-73.86810303,23,3,3c,22/05/2007,22-May-07,239
2007,22/05/2007 16:15,2,D1,46.75559998,-73.86810303,241,3,3c,22/05/2007,22-May-07,239
2007,22/05/2007 18:44,1,C2,48.34249878,-72.06439972,3066,5,5d,22/05/2007,22-May-07,240
2007,10/05/2007 14:14,1,D1,46.48249817,-75.2016983,811,3,3b,10/05/2007,10-May-07,241
2007,10/05/2007 14:14,2,D1,46.48249817,-75.2016983,264,3,3b,10/05/2007,10-May-07,241
2007,23/05/2007 10:46,1,C2,49.15999985,-76.90170288,8891,6,6a,23/05/2007,23-May-07,242
2007,23/05/2007 10:46,2,C2,49.15999985,-76.90170288,18897,6,6a,23/05/2007,23-May-07,242
2007,23/05/2007 10:46,3,C2,49.15999985,-76.90170288,11157,6,6a,23/05/2007,23-May-07,242
2007,23/05/2007 11:20,1,C2,48.24250031,-74.46219635,15831,5,5b,23/05/2007,23-May-07,243
2007,23/05/2007 11:20,2,C2,48.24250031,-74.46219635,17502,5,5b,23/05/2007,23-May-07,243
