Latitude,Longitude,DC
50.31,-74.61,87.09614
50.31,-74.61,87.05246
50.31,-74.61,86.06518
50.31,-74.61,91.82789
50.31,-74.61,87.94752
50.31,-74.61,85.42295
50.31,-74.61,84.90164
50.31,-74.61,76.5259
50.31,-74.61,86.94653
50.31,-74.61,99.60232
50.31,-74.61,81.47776
50.31,-74.61,81.93982
50.31,-74.61,88.69242
50.31,-74.61,90.91692
50.31,-74.61,95.29838
50.31,-74.61,92.95933
50.31,-74.61,74.32366
50.31,-74.61,87.9522
50.31,-74.61,85.83984
50.31,-74.61,94.61884
50.31,-74.61,88.50777
50.31,-74.61,82.89106
50.31,-74.61,83.21558
50.31,-74.61,87.11854
50.31,-74.61,79.68025
50.36,-74.46,76.18736
50.36,-74.46,85.71266
50.36,-74.46,94.37615
50.36,-74.46,84.44178
50.36,-74.46,77.70936
50.36,-74.46,86.96054
50.36,-74.46,87.17314
50.36,-74.46,86.43473
50.36,-74.46,91.99368
50.36,-74.46,87.62485
50.36,-74.46,85.44793
50.36,-74.46,84.5342
50.36,-74.46,77.1488
50.36,-74.46,87.71579
50.36,-74.46,99.79366
50.36,-74.46,81.88241
50.36,-74.46,82.10259
50.36,-74.46,88.3186
50.36,-74.46,91.43798
50.36,-74.46,96.12486
50.36,-74.46,92.76442
50.36,-74.46,73.86335
50.36,-74.46,88.19552
50.36,-74.46,85.76321
50.36,-74.46,94.42705
50.36,-74.46,89.0421
50.36,-74.46,82.63004
50.36,-74.46,83.10927
50.36,-74.46,87.83045
50.36,-74.46,80.18961
50.36,-74.46,76.27786
50.36,-74.46,85.4151
50.36,-74.46,94.26762
50.36,-74.46,84.12689
50.36,-74.46,77.56845
50.36,-74.46,86.83031
50.36,-74.46,87.03135
50.36,-74.46,86.3148
50.36,-74.46,91.86969
50.36,-74.46,87.5503
50.36,-74.46,85.32852
50.36,-74.46,84.53058
50.36,-74.46,77.28075
50.36,-74.46,87.61392
50.36,-74.46,99.67409
50.36,-74.46,81.8552
50.36,-74.46,81.93531
50.36,-74.46,88.12321
50.36,-74.46,91.32466
50.36,-74.46,96.45694
50.36,-74.46,92.66842
50.36,-74.46,73.90302
50.36,-74.46,88.02145
50.36,-74.46,85.65609
50.36,-74.46,94.25377
50.36,-74.46,88.9025
50.36,-74.46,82.7857
50.36,-74.46,83.12115
50.36,-74.46,87.70732
50.36,-74.46,80.12728
50.36,-74.46,76.14044
50.36,-74.46,85.28061
50.36,-74.46,94.51215
50.36,-74.46,84.07831
50.36,-74.46,77.43678
50.36,-74.46,86.89369
50.36,-74.46,87.41368
50.36,-74.46,86.28086
50.36,-74.46,91.6656
50.36,-74.46,87.74838
50.36,-74.46,85.16377
50.36,-74.46,84.78562
50.36,-74.46,77.34497
